Time - Voltage	Amplitude - Voltage	
32	46.4	-2.451
32	46.4	-2.361
32	46.5	-3.066
32	46.5	-4.019
32	46.5	-3.835
32	46.6	-4.016
32	46.6	-3.904
32	46.6	-2.712
32	46.7	-2.441
32	46.7	-2.72
32	46.7	-3.533
32	46.8	-3.03
32	46.8	-3.796
32	46.9	-2.285
32	46.9	-1.594
32	46.9	-2.129
32	46.9	-2.703
32	47	-2.642
32	47	-2.012
32	47.1	-1.252
32	47.1	-1.328
32	47.1	-1.213
32	47.2	-2.942
32	47.2	-2.795
32	47.3	-1.948
32	47.3	-1.465
32	47.3	-0.82
32	47.3	-1.509
32	47.4	-1.335
32	47.4	-3.562
32	47.5	-2.788
32	47.5	-2.168
32	47.5	-1.763
32	47.6	-0.996
32	47.6	-1.238
32	47.7	-3.32
32	47.7	-3.162
32	47.7	-3.037
32	47.7	-2.4
32	47.8	-0.92
32	47.8	-1.138
32	47.9	-1.069
32	47.9	-2.737
32	47.9	-3.14
32	48	-3.508
32	48	-2.068
32	48	-1.56
32	48.1	-1.404
32	48.1	-1.221
32	48.1	-2.2
32	48.2	-3.394
32	48.2	-2.458
32	48.3	-2.839
32	48.3	-1.733
32	48.3	-2.195
32	48.4	-1.897
32	48.4	-1.995
32	48.4	-3.374
32	48.5	-2.769
32	48.5	-2.295
32	48.5	-2.9
32	48.6	-1.399
32	48.6	-1.301
32	48.7	-1.755
32	48.7	-2.236
32	48.7	-2.544
32	48.8	-2.126
32	48.8	-2.52
32	48.8	-1.836
32	48.9	-1.313
32	48.9	-1.733
32	49	-2.263
32	49	-3.232
32	49	-1.455
32	49.1	-0.867
32	49.1	-1.704
32	49.1	-1.379
32	49.2	-2.385
32	49.2	-2.722
32	49.2	-2.505
32	49.3	-1.357
32	49.3	-0.752
32	49.4	-2.234
32	49.4	-2.615
32	49.4	-3.04
32	49.5	-3.35
32	49.5	-2.815
32	49.5	-2.622
32	49.6	-1.797
32	49.6	-1.648
32	49.6	-2.839
32	49.7	-3.184
32	49.7	-1.826
32	49.8	-0.925
32	49.8	-1.018
32	49.8	-1.396
32	49.8	-1.423
32	49.9	-3.052
32	49.9	-2.776
32	50	-1.777
32	50	-1.113
32	50	-2.046
32	50.1	-0.852
32	50.1	-2.861
32	50.2	-2.896
32	50.2	-3.503
32	50.2	-2.561
32	50.2	-1.75
32	50.3	-2.727
32	50.3	-1.709
32	50.4	-3.22
32	50.4	-3.716
32	50.4	-3.206
32	50.5	-2.288
32	50.5	-1.743
32	50.6	-1.772
32	50.6	-2.175
32	50.6	-3.286
32	50.6	-3.069
32	50.7	-3.384
32	50.7	-2.825
32	50.8	-2.31
32	50.8	-1.309
32	50.8	-3.169
32	50.9	-3.562
32	50.9	-3.489
32	50.9	-2.81
32	51	-2.598
32	51	-2.603
32	51	-1.689
32	51.1	-3.586
32	51.1	-3.569
32	51.2	-3.079
32	51.2	-2.205
32	51.2	-2.068
32	51.3	-1.873
32	51.3	-2.292
32	51.3	-3.437
32	51.4	-3.789
32	51.4	-3.533
32	51.4	-1.702
32	51.5	-1.985
32	51.5	-2.571
32	51.6	-3.604
32	51.6	-3.56
32	51.6	-2.961
32	51.6	-3.02
32	51.7	-3.34
32	51.7	-2.424
32	51.8	-1.89
32	51.8	-2.678
32	51.8	-3.862
32	51.9	-3.599
32	51.9	-3.442
32	52	-3.784
32	52	-2.371
32	52	-2.285
32	52	-3.098
32	52.1	-3.994
32	52.1	-3.794
32	52.2	-3.831
32	52.2	-3.535
32	52.2	-2.288
32	52.3	-2.771
32	52.3	-4.004
32	52.4	-3.652
32	52.4	-3.574
32	52.4	-3.296
32	52.4	-2.717
32	52.5	-2.322
32	52.5	-2.246
32	52.6	-3.989
32	52.6	-3.386
32	52.6	-3.752
32	52.7	-3.23
32	52.7	-3.232
32	52.7	-3.286
32	52.8	-3.857
32	52.8	-4.014
32	52.8	-3.85
32	52.9	-1.765
32	52.9	-3.157
32	53	-3.037
32	53	-3.928
32	53	-4.019
32	53.1	-3.582
32	53.1	-3.813
32	53.1	-2.476
32	53.2	-3.706
32	53.2	-3.85
32	53.3	-3.894
32	53.3	-3.909
32	53.3	-3.984
32	53.4	-2.93
32	53.4	-3.279
32	53.4	-2.82
32	53.5	-3.75
32	53.5	-3.999
32	53.5	-4.004
32	53.6	-4.014
32	53.6	-3.718
32	53.7	-3.335
32	53.7	-3.198
32	53.7	-4.011
32	53.8	-3.999
32	53.8	-4.006
32	53.8	-4.014
32	53.9	-2.754
32	53.9	-3.176
32	53.9	-2.722
32	54	-3.984
32	54	-3.955
32	54.1	-3.853
32	54.1	-3.975
32	54.1	-3.877
32	54.2	-2.627
32	54.2	-2.153
32	54.2	-3.044
32	54.3	-3.806
32	54.3	-3.821
32	54.3	-3.967
32	54.4	-3.999
32	54.4	-3.181
32	54.5	-3.21
32	54.5	-3.87
32	54.5	-4.031
32	54.5	-3.611
32	54.6	-4.021
32	54.6	-3.079
32	54.7	-2.969
32	54.7	-2.981
32	54.7	-3.899
32	54.8	-3.997
32	54.8	-4.019
32	54.9	-3.735
32	54.9	-2.876
32	54.9	-3.167
32	54.9	-3.069
32	55	-3.994
32	55	-3.127
32	55.1	-3.987
32	55.1	-2.815
32	55.1	-2.129
32	55.2	-2.732
32	55.2	-3.987
32	55.3	-3.965
32	55.3	-4.023
32	55.3	-3.425
32	55.3	-3.11
32	55.4	-2.905
32	55.4	-3.516
32	55.5	-3.906
32	55.5	-3.862
32	55.5	-3.65
32	55.6	-3.767
32	55.6	-3.557
32	55.6	-3.726
32	55.7	-3.977
32	55.7	-4.019
32	55.7	-3.96
32	55.8	-3.999
32	55.8	-3.579
32	55.9	-3.584
32	55.9	-3.682
32	55.9	-4.023
32	56	-4.036
32	56	-4.026
32	56	-3.94
32	56.1	-3.291
32	56.1	-3.75
32	56.1	-4.038
32	56.2	-4.026
32	56.2	-3.64
32	56.3	-4.031
32	56.3	-3.372
32	56.3	-3.997
32	56.3	-3.635
32	56.4	-3.938
32	56.4	-3.308
32	56.5	-3.928
32	56.5	-4.023
32	56.5	-3.186
32	56.6	-3.821
32	56.6	-3.635
32	56.7	-3.928
32	56.7	-3.953
32	56.7	-4.019
32	56.7	-3.34
32	56.8	-2.659
32	56.8	-3.047
32	56.9	-3.345
32	56.9	-3.77
32	56.9	-3.992
32	57	-3.977
32	57	-1.953
32	57.1	-2.905
32	57.1	-2.209
32	57.1	-3.137
32	57.2	-3.174
32	57.2	-3.796
32	57.2	-3.12
32	57.3	-2.253
32	57.3	-2.983
32	57.4	-2.471
32	57.4	-3.303
32	57.4	-3.762
32	57.4	-2.942
32	57.5	-2.957
32	57.5	-1.311
32	57.6	-1.958
32	57.6	-3.228
32	57.6	-3.408
32	57.7	-3.169
32	57.7	-2.549
32	57.8	-3.562
32	57.8	-2.354
32	57.8	-2.136
32	57.8	-3.298
32	57.9	-3.53
32	57.9	-3.186
32	58	-3.86
32	58	-1.611
32	58	-1.619
32	58.1	-2.454
32	58.1	-3.833
32	58.2	-3.572
32	58.2	-3.567
32	58.2	-3.054
32	58.2	-3.047
32	58.3	-1.68
32	58.3	-2.183
32	58.4	-3.547
32	58.4	-3.101
32	58.4	-2.517
32	58.5	-1.321
32	58.5	-1.318
32	58.5	-1.621
32	58.6	-3.008
32	58.6	-3.645
32	58.6	-2.832
32	58.7	-1.433
32	58.7	-1.833
32	58.8	-1.858
32	58.8	-2.815
32	58.8	-2.971
32	58.9	-2.781
32	58.9	-2.668
32	58.9	-1.169
32	59	-1.877
32	59	-1.584
32	59	-1.797
32	59.1	-2.776
32	59.1	-2.566
32	59.2	-1.67
32	59.2	-1.226
32	59.2	-1.033
32	59.2	-1.938
32	59.3	-3.184
32	59.3	-3.198
32	59.4	-3.147
32	59.4	-1.121
32	59.4	-1.514
32	59.5	-0.972
32	59.5	-1.885
32	59.6	-3.423
32	59.6	-3.137
32	59.6	-2.976
32	59.6	-1.228
32	59.7	-1.47
32	59.7	-1.943
32	59.8	-2.136
32	59.8	-3.271
32	59.8	-3.311
32	59.9	-2.993
32	59.9	-1.035
33	0	-0.837
33	0	-1.077
33	0	-0.852
33	0	-3.047
33	0.1	-2.759
33	0.1	-2.439
33	0.2	-1.863
33	0.2	-0.879
33	0.2	-1.223
33	0.3	-2.913
33	0.3	-2.778
33	0.3	-3.494
33	0.4	-0.701
33	0.4	-0.84
33	0.4	-0.979
33	0.5	-0.684
33	0.5	-2.478
33	0.6	-2.327
33	0.6	-1.309
33	0.6	-1.523
33	0.7	-1.047
33	0.7	-1.479
33	0.7	-2.532
33	0.8	-2.595
33	0.8	-2.847
33	0.8	-1.147
33	0.9	-0.935
33	0.9	-0.74
33	1	-1.68
33	1	-2.266
33	1	-0.962
33	1	-1.711
33	1.1	-0.698
33	1.1	-0.918
33	1.2	-0.669
33	1.2	-1.348
33	1.2	-2.009
33	1.3	-1.201
33	1.3	-0.664
33	1.4	-0.564
33	1.4	-0.574
33	1.4	-0.596
33	1.5	-1.536
33	1.5	-1.565
33	1.5	-1.294
33	1.6	-0.808
33	1.6	-0.654
33	1.7	-0.903
33	1.7	-1.191
33	1.7	-1.814
33	1.8	-1.855
33	1.8	-2
33	1.8	-0.586
33	1.9	-2.073
33	1.9	-1.755
33	1.9	-0.647
33	2	-1.165
33	2	-1.062
33	2.1	-1.038
33	2.1	-2.129
33	2.1	-1.465
33	2.1	-1.174
33	2.2	-0.635
33	2.2	-1.013
33	2.3	-1.65
33	2.3	-2.187
33	2.3	-1.553
33	2.4	-0.933
33	2.4	-1.421
33	2.5	-0.618
33	2.5	-0.835
33	2.5	-1.248
33	2.5	-1.287
33	2.6	-1.829
33	2.6	-0.564
33	2.7	-0.559
33	2.7	-0.898
33	2.7	-1.519
33	2.8	-2.981
33	2.8	-1.709
33	2.9	-0.764
33	2.9	-0.708
33	2.9	-0.64
33	2.9	-2.18
33	3	-2.192
33	3	-2.605
33	3.1	-1.113
33	3.1	-0.73
33	3.1	-0.835
33	3.2	-2.8
33	3.2	-2.297
33	3.2	-2.529
33	3.3	-2.161
33	3.3	-1.677
33	3.3	-0.613
33	3.4	-0.83
33	3.4	-2.825
33	3.5	-1.389
33	3.5	-1.484
33	3.5	-1.287
33	3.6	-0.632
33	3.6	-0.74
33	3.6	-0.718
33	3.7	-2.817
33	3.7	-1.689
33	3.7	-2.007
33	3.8	-0.813
33	3.8	-0.632
33	3.9	-1.199
33	3.9	-1.807
33	3.9	-2.324
33	3.9	-2.363
33	4	-1.633
33	4	-2.461
33	4.1	-0.854
33	4.1	-0.791
33	4.1	-0.959
33	4.2	-1.597
33	4.2	-2.17
33	4.3	-1.401
33	4.3	-0.601
33	4.3	-0.891
33	4.3	-0.64
33	4.4	-1.785
33	4.4	-1.672
33	4.5	-1.848
33	4.5	-2.131
33	4.5	-0.713
33	4.6	-0.586
33	4.6	-0.581
33	4.7	-1.355
33	4.7	-1.694
33	4.7	-1.724
33	4.7	-0.642
33	4.8	-0.576
33	4.8	-0.825
33	4.9	-1.448
33	4.9	-2.417
33	4.9	-2.351
33	5	-2.278
33	5	-0.718
33	5	-0.791
33	5.1	-0.598
33	5.1	-1.553
33	5.1	-1.985
33	5.2	-2.175
33	5.2	-2.241
33	5.3	-1.79
33	5.3	-0.728
33	5.3	-1.692
33	5.4	-1.631
33	5.4	-2.893
33	5.4	-2.432
33	5.5	-3.025
33	5.5	-1.992
33	5.5	-0.657
33	5.6	-0.962
33	5.6	-2.231
33	5.7	-2.683
33	5.7	-3.11
33	5.7	-1.746
33	5.7	-1.802
33	5.8	-1.289
33	5.8	-2.029
33	5.9	-3.777
33	5.9	-2.825
33	6	-3.301
33	6	-1.697
33	6	-1.826
33	6.1	-2.417
33	6.1	-3.025
33	6.1	-2.942
33	6.2	-3.259
33	6.2	-2.573
33	6.2	-1.169
33	6.3	-1.255
33	6.3	-2.144
33	6.4	-3.506
33	6.4	-2.82
33	6.4	-3.425
33	6.5	-1.531
33	6.5	-1.946
33	6.5	-1.641
33	6.6	-2.1
33	6.6	-3.396
33	6.6	-2.3
33	6.7	-1.35
33	6.7	-1.555
33	6.8	-1.628
33	6.8	-2.598
33	6.8	-2.5
33	6.8	-3.381
33	6.9	-2.483
33	6.9	-1.626
33	7	-2
33	7	-1.826
33	7	-3.491
33	7.1	-3.584
33	7.1	-3.164
33	7.2	-3.101
33	7.2	-2.319
33	7.2	-1.973
33	7.2	-2.786
33	7.3	-3.84
33	7.3	-3.77
33	7.4	-2.927
33	7.4	-2.026
33	7.4	-2.38
33	7.5	-2.488
33	7.5	-3.296
33	7.6	-3.589
33	7.6	-3.562
33	7.6	-2.397
33	7.6	-1.506
33	7.7	-2.056
33	7.7	-1.316
33	7.8	-3.059
33	7.8	-3.091
33	7.8	-2.241
33	7.9	-2.373
33	7.9	-2.864
33	7.9	-2.561
33	8	-3.203
33	8	-1.167
33	8	-3.403
33	8.1	-2.91
33	8.1	-2.886
33	8.2	-2.09
33	8.2	-1.208
33	8.2	-1.13
33	8.3	-2.141
33	8.3	-1.499
33	8.3	-3.398
33	8.4	-3.145
33	8.4	-3.257
33	8.4	-1.748
33	8.5	-1.338
33	8.5	-3.535
33	8.6	-3.521
33	8.6	-3.047
33	8.6	-2.949
33	8.6	-1.743
33	8.7	-2.92
33	8.7	-2.161
33	8.8	-3.708
33	8.8	-3.799
33	8.8	-2.822
33	8.9	-2.449
33	8.9	-2.769
33	9	-2.676
33	9	-3.228
33	9	-2.92
33	9	-3.569
33	9.1	-1.87
33	9.1	-2.256
33	9.2	-2.996
33	9.2	-4.038
33	9.2	-3.496
33	9.3	-3.809
33	9.3	-2.654
33	9.4	-2.756
33	9.4	-2.603
33	9.4	-3.069
33	9.4	-4.033
33	9.5	-3.875
33	9.5	-3.75
33	9.6	-3.11
33	9.6	-2.012
33	9.7	-3.35
33	9.7	-3.877
33	9.7	-3.721
33	9.7	-3.621
33	9.8	-3.091
33	9.8	-2.944
33	9.9	-2.642
33	9.9	-3.916
33	9.9	-3.784
33	10	-3.899
33	10	-3.999
33	10.1	-3.992
33	10.1	-3.132
33	10.1	-3.267
33	10.1	-3.384
33	10.2	-3.997
33	10.2	-3.75
33	10.3	-3.86
33	10.3	-3.191
33	10.3	-2.6
33	10.4	-3.027
33	10.4	-3.188
33	10.5	-3.286
33	10.5	-3.135
33	10.5	-4.023
33	10.5	-3.997
33	10.6	-2.441
33	10.6	-2.837
33	10.7	-2.703
33	10.7	-3.323
33	10.7	-3.831
33	10.8	-3.02
33	10.8	-2.788
33	10.8	-2.451
33	10.9	-1.97
33	10.9	-3.418
33	10.9	-3.43
33	11	-3.931
33	11	-3.738
33	11.1	-2.422
33	11.1	-2.615
33	11.1	-3.364
33	11.2	-3.857
33	11.2	-3.95
33	11.2	-3.74
33	11.3	-3.074
33	11.3	-3.042
33	11.3	-3.508
33	11.4	-3.625
33	11.4	-3.125
33	11.5	-4.05
33	11.5	-3.984
33	11.5	-3.052
33	11.5	-3.008
33	11.6	-3.176
33	11.6	-3.73
33	11.7	-3.464
33	11.7	-4.038
33	11.7	-4.043
33	11.8	-3.926
33	11.8	-3.989
33	11.9	-3.899
33	11.9	-4.019
33	11.9	-4.038
33	11.9	-4.048
33	12	-4.019
33	12	-3.428
33	12.1	-3.167
33	12.1	-3.821
33	12.1	-3.481
33	12.2	-4.011
33	12.2	-3.95
33	12.3	-2.686
33	12.3	-3.462
33	12.3	-3.604
33	12.3	-4.038
33	12.4	-3.967
33	12.4	-3.298
33	12.5	-3.86
33	12.5	-2.783
33	12.5	-2.842
33	12.6	-2.993
33	12.6	-3.55
33	12.6	-3.699
33	12.7	-3.442
33	12.7	-2.957
33	12.7	-3.025
33	12.8	-2.759
33	12.8	-3.877
33	12.9	-3.826
33	12.9	-3.135
33	12.9	-3.877
33	13	-2.534
33	13	-3.274
33	13	-3.123
33	13.1	-3.855
33	13.1	-3.801
33	13.1	-3.279
33	13.2	-2.522
33	13.2	-3.149
33	13.3	-2.898
33	13.3	-3.413
33	13.3	-3.181
33	13.3	-3.706
33	13.4	-2.703
33	13.4	-3.237
33	13.5	-2.627
33	13.5	-1.956
33	13.5	-3.21
33	13.6	-3.879
33	13.6	-4.053
33	13.7	-3.987
33	13.7	-4.043
33	13.7	-3.989
33	13.7	-3.411
33	13.8	-3.87
33	13.8	-4.053
33	13.9	-3.987
33	13.9	-3.704
33	13.9	-4.05
33	14	-3.535
33	14	-4.048
33	14.1	-4.009
33	14.1	-4.05
33	14.1	-3.931
33	14.1	-3.745
33	14.2	-4.019
33	14.2	-3.992
33	14.3	-4.001
33	14.3	-3.975
33	14.4	-3.97
33	14.4	-3.896
33	14.4	-4.05
33	14.4	-4.026
33	14.5	-4.058
33	14.5	-3.977
33	14.6	-3.721
33	14.6	-3.804
33	14.6	-3.953
33	14.7	-3.594
33	14.7	-4.041
33	14.8	-4.048
33	14.8	-3.923
33	14.8	-3.86
33	14.8	-3.982
33	14.9	-3.979
33	14.9	-4.05
33	15	-4.004
33	15	-4.045
33	15	-3.667
33	15.1	-3.772
33	15.1	-4.016
33	15.2	-3.889
33	15.2	-4.048
33	15.2	-4.036
33	15.2	-4.001
33	15.3	-4.062
33	15.3	-4.055
33	15.4	-3.965
33	15.4	-3.884
33	15.4	-3.779
33	15.5	-3.962
33	15.5	-4.019
33	15.5	-3.872
33	15.6	-4.048
33	15.6	-4.053
33	15.6	-4.028
33	15.7	-3.918
33	15.7	-4.041
33	15.8	-4.031
33	15.8	-3.979
33	15.8	-4.05
33	15.9	-4.026
33	15.9	-4.036
33	15.9	-4.045
33	16	-3.962
33	16	-4.019
33	16	-4.038
33	16.1	-3.943
33	16.1	-3.906
33	16.2	-3.613
33	16.2	-4.033
33	16.2	-3.721
33	16.2	-3.979
33	16.3	-4.001
33	16.3	-4.045
33	16.4	-3.879
33	16.4	-3.652
33	16.4	-3.933
33	16.5	-3.979
33	16.5	-3.796
33	16.6	-2.874
33	16.6	-3.992
33	16.6	-3.96
33	16.6	-3.984
33	16.7	-4.036
33	16.7	-3.479
33	16.8	-3.723
33	16.8	-3.66
33	16.8	-3.87
33	16.9	-3.943
33	16.9	-3.765
33	17	-3.853
33	17	-3.459
33	17	-3.418
33	17	-2.668
33	17.1	-3.882
33	17.1	-4.045
33	17.2	-3.86
33	17.2	-3.875
33	17.2	-3.811
33	17.3	-3.289
33	17.3	-3.97
33	17.3	-4.001
33	17.4	-3.975
33	17.4	-3.96
33	17.4	-4.041
33	17.5	-3.972
33	17.5	-3.967
33	17.6	-4.041
33	17.6	-3.835
33	17.6	-3.865
33	17.7	-3.953
33	17.7	-4.023
33	17.7	-4.033
33	17.8	-4.028
33	17.8	-4.045
33	17.8	-3.953
33	17.9	-4.038
33	17.9	-4.016
33	18	-4.016
33	18	-4.014
33	18	-3.984
33	18.1	-3.669
33	18.1	-3.989
33	18.1	-4.023
33	18.2	-3.953
33	18.2	-3.708
33	18.2	-3.931
33	18.3	-3.591
33	18.3	-3.989
33	18.4	-4.011
33	18.4	-3.855
33	18.4	-3.787
33	18.5	-3.491
33	18.5	-3.816
33	18.5	-3.801
33	18.6	-3.997
33	18.6	-3.979
33	18.7	-3.777
33	18.7	-3.953
33	18.7	-3.577
33	18.8	-2.991
33	18.8	-3.33
33	18.8	-4.001
33	18.9	-3.833
33	18.9	-3.459
33	18.9	-3.489
33	19	-3.804
33	19	-3.164
33	19.1	-3.979
33	19.1	-4.026
33	19.1	-3.826
33	19.1	-3.484
33	19.2	-3.689
33	19.2	-3.86
33	19.3	-2.607
33	19.3	-3.611
33	19.3	-3.865
33	19.4	-3.823
33	19.4	-3.606
33	19.5	-3.877
33	19.5	-3.677
33	19.5	-3.867
33	19.5	-4.004
33	19.6	-4.001
33	19.6	-4.011
33	19.7	-3.879
33	19.7	-3.945
33	19.7	-4.001
33	19.8	-3.972
33	19.8	-3.992
33	19.9	-3.792
33	19.9	-3.804
33	19.9	-2.646
33	19.9	-3.713
33	20	-3.816
33	20	-3.257
33	20.1	-3.804
33	20.1	-3.655
33	20.1	-3.486
33	20.2	-3.95
33	20.2	-3.606
33	20.2	-3.975
33	20.3	-3.535
33	20.3	-3.733
33	20.3	-3.213
33	20.4	-3.391
33	20.4	-3.86
33	20.5	-4.043
33	20.5	-3.979
33	20.5	-3.843
33	20.6	-4.041
33	20.6	-3.896
33	20.6	-3.787
33	20.7	-3.484
33	20.7	-4.023
33	20.7	-3.984
33	20.8	-4.009
33	20.8	-3.96
33	20.9	-3.623
33	20.9	-3.337
33	20.9	-3.711
33	20.9	-3.896
33	21	-3.586
33	21	-2.661
33	21.1	-3.557
33	21.1	-3.486
33	21.1	-2.856
33	21.2	-3.94
33	21.2	-3.809
33	21.3	-3.621
33	21.3	-3.396
33	21.3	-3.652
33	21.3	-2.891
33	21.4	-3.704
33	21.4	-3.906
33	21.5	-3.73
33	21.5	-3.979
33	21.5	-3.87
33	21.6	-3.24
33	21.6	-3.264
33	21.7	-3.545
33	21.7	-3.552
33	21.7	-3.574
33	21.7	-3.877
33	21.8	-3.86
33	21.8	-3.335
33	21.9	-3.665
33	21.9	-3.953
33	21.9	-3.801
33	22	-3.975
33	22	-3.94
33	22	-4.023
33	22.1	-3.643
33	22.1	-3.65
33	22.2	-4.009
33	22.2	-3.662
33	22.2	-3.901
33	22.3	-3.877
33	22.3	-3.879
33	22.4	-4.021
33	22.4	-4.006
33	22.4	-3.916
33	22.4	-3.813
33	22.5	-4.001
33	22.5	-3.633
33	22.6	-3.838
33	22.6	-3.591
33	22.6	-3.091
33	22.7	-3.855
33	22.7	-3.694
33	22.8	-3.745
33	22.8	-3.984
33	22.8	-3.813
33	22.8	-3.738
33	22.9	-3.511
33	22.9	-3.809
33	23	-3.765
33	23	-3.923
33	23	-4.011
33	23.1	-3.94
33	23.1	-4.011
33	23.1	-3.591
33	23.2	-3.503
33	23.2	-4.004
33	23.2	-3.811
33	23.3	-3.97
33	23.3	-4.006
33	23.4	-3.206
33	23.4	-4.011
33	23.4	-4.006
33	23.5	-4.014
33	23.5	-3.979
33	23.5	-4.016
33	23.6	-3.96
33	23.6	-3.94
33	23.6	-4.028
33	23.7	-3.967
33	23.7	-3.943
33	23.8	-3.547
33	23.8	-3.467
33	23.8	-3.838
33	23.8	-3.53
33	23.9	-3.877
33	23.9	-3.699
33	24	-3.95
33	24	-4.001
33	24	-3.801
33	24.1	-3.777
33	24.1	-3.386
33	24.2	-4.016
33	24.2	-3.967
33	24.2	-4.011
33	24.2	-3.972
33	24.3	-3.574
33	24.3	-3.564
33	24.4	-3.706
33	24.4	-3.628
33	24.4	-4.009
33	24.5	-3.669
33	24.5	-3.037
33	24.6	-3.792
33	24.6	-3.398
33	24.6	-3.762
33	24.6	-3.845
33	24.7	-3.994
33	24.7	-3.826
33	24.8	-3.789
33	24.8	-4.004
33	24.8	-3.894
33	24.9	-4.004
33	24.9	-4.006
33	24.9	-4.004
33	25	-3.948
33	25	-3.271
33	25	-3.054
33	25.1	-3.682
33	25.1	-3.411
33	25.2	-3.923
33	25.2	-3.84
33	25.2	-2.771
33	25.3	-2.979
33	25.3	-1.877
33	25.3	-3.428
33	25.4	-3.494
33	25.4	-3.208
33	25.4	-2.2
33	25.5	-1.907
33	25.5	-2.424
33	25.6	-3.745
33	25.6	-2.678
33	25.6	-3.079
33	25.6	-2.961
33	25.7	-2.883
33	25.7	-2.896
33	25.8	-2.576
33	25.8	-3.853
33	25.8	-3.894
33	25.9	-3.562
33	25.9	-3.269
33	26	-3.391
33	26	-3.574
33	26	-3.047
33	26.1	-3.521
33	26.1	-3.928
33	26.1	-3.225
33	26.2	-2.72
33	26.2	-2.18
33	26.2	-2.832
33	26.3	-3.735
33	26.3	-3.718
33	26.4	-3.303
33	26.4	-3.125
33	26.4	-3.142
33	26.5	-3.42
33	26.5	-2.764
33	26.5	-3.643
33	26.6	-3.638
33	26.6	-3.374
33	26.7	-3.157
33	26.7	-3.694
33	26.7	-3.601
33	26.7	-3.738
33	26.8	-3.999
33	26.8	-3.936
33	26.9	-3.911
33	26.9	-3.889
33	26.9	-4.009
33	27	-4.009
33	27	-4.016
33	27.1	-4.021
33	27.1	-4.023
33	27.1	-4.016
33	27.1	-3.809
33	27.2	-3.982
33	27.2	-3.875
33	27.3	-4.001
33	27.3	-3.899
33	27.3	-3.938
33	27.4	-4.021
33	27.4	-4.006
33	27.5	-3.499
33	27.5	-4.023
33	27.5	-3.499
33	27.5	-3.87
33	27.6	-3.901
33	27.6	-3.235
33	27.7	-3.623
33	27.7	-3.643
33	27.7	-3.577
33	27.8	-3.904
33	27.8	-3.818
33	27.8	-3.787
33	27.9	-2.903
33	27.9	-3.291
33	27.9	-3.76
33	28	-3.76
33	28	-3.73
33	28.1	-3.63
33	28.1	-2.224
33	28.1	-3.909
33	28.2	-3.879
33	28.2	-3.772
33	28.2	-3.64
33	28.3	-3.818
33	28.3	-3.928
33	28.3	-2.791
33	28.4	-3.728
33	28.4	-3.662
33	28.5	-3.11
33	28.5	-3.843
33	28.5	-3.391
33	28.5	-3.25
33	28.6	-2.905
33	28.6	-3.684
33	28.7	-3.594
33	28.7	-2.483
33	28.7	-3.403
33	28.8	-2.329
33	28.8	-2
33	28.9	-2.62
33	28.9	-2.856
33	28.9	-3.337
33	28.9	-2.925
33	29	-2.881
33	29	-2.974
33	29.1	-1.985
33	29.1	-2.444
33	29.1	-3.638
33	29.2	-3.303
33	29.2	-3.518
33	29.3	-2.72
33	29.3	-3.472
33	29.3	-2.754
33	29.3	-2.429
33	29.4	-3.005
33	29.4	-2.566
33	29.5	-2.747
33	29.5	-3.831
33	29.5	-2.554
33	29.6	-3.579
33	29.6	-3.904
33	29.6	-3.943
33	29.7	-3.713
33	29.7	-3.801
33	29.7	-3.999
33	29.8	-3.999
33	29.8	-3.733
33	29.9	-3.862
33	29.9	-3.691
33	29.9	-3.901
33	30	-3.975
33	30	-3.997
33	30	-3.901
33	30.1	-2.9
33	30.1	-3.862
33	30.2	-3.987
33	30.2	-3.875
33	30.2	-3.962
33	30.3	-3.513
33	30.3	-3.645
33	30.4	-3.984
33	30.4	-3.657
33	30.4	-3.992
33	30.4	-3.994
33	30.5	-3.989
33	30.5	-3.811
33	30.6	-3.621
33	30.6	-3.979
33	30.6	-3.989
33	30.7	-3.889
33	30.7	-3.992
33	30.7	-3.867
33	30.8	-3.958
33	30.8	-3.965
33	30.8	-3.992
33	30.9	-3.997
33	30.9	-3.894
33	31	-3.989
33	31	-3.962
33	31	-3.594
33	31.1	-3.938
33	31.1	-3.979
33	31.1	-3.916
33	31.2	-3.987
33	31.2	-3.809
33	31.2	-3.938
33	31.3	-3.262
33	31.3	-3.792
33	31.4	-3.965
33	31.4	-3.716
33	31.4	-3.743
33	31.4	-3.591
33	31.5	-3.721
33	31.5	-3.291
33	31.6	-3.674
33	31.6	-3.777
33	31.6	-3.921
33	31.7	-3.87
33	31.7	-4.001
33	31.8	-3.738
33	31.8	-3.975
33	31.8	-3.931
33	31.8	-3.962
33	31.9	-3.977
33	31.9	-4.001
33	32	-4.009
33	32	-3.962
33	32	-4.011
33	32.1	-4.014
33	32.1	-3.931
33	32.2	-4.009
33	32.2	-3.894
33	32.2	-4.014
33	32.2	-4.009
33	32.3	-4.011
33	32.3	-3.557
33	32.4	-4.004
33	32.4	-3.933
33	32.4	-3.855
33	32.5	-3.967
33	32.5	-3.987
33	32.5	-3.982
33	32.6	-3.923
33	32.6	-3.672
33	32.6	-3.738
33	32.7	-4.006
33	32.7	-3.799
33	32.8	-3.894
33	32.8	-4.004
33	32.8	-3.999
33	32.9	-3.982
33	32.9	-4.009
33	32.9	-4.016
33	33	-3.997
33	33	-3.799
33	33	-3.972
33	33.1	-3.984
33	33.1	-4.009
33	33.2	-4.016
