Time - Voltage	Amplitude - Voltage	
7	35.3	-3.896
7	35.3	-3.254
7	35.3	-3.376
7	35.4	-3.613
7	35.4	-3.472
7	35.4	-3.713
7	35.4	-3.491
7	35.4	-3.54
7	35.4	-3.738
7	35.4	-3.757
7	35.4	-3.921
7	35.4	-3.857
7	35.4	-3.403
7	35.4	-3.162
7	35.5	-3.979
7	35.5	-3.94
7	35.5	-3.772
7	35.5	-3.091
7	35.5	-3.733
7	35.5	-4.014
7	35.5	-3.743
7	35.5	-3.293
7	35.5	-3.613
7	35.5	-4.004
7	35.6	-3.875
7	35.6	-3.896
7	35.6	-3.762
7	35.6	-4.114
7	35.6	-3.911
7	35.6	-4.153
7	35.6	-3.953
7	35.6	-4.109
7	35.6	-4.29
7	35.6	-4.429
7	35.6	-4.563
7	35.6	-4.243
7	35.7	-4.309
7	35.7	-4.39
7	35.7	-4.465
7	35.7	-4.587
7	35.7	-4.59
7	35.7	-4.517
7	35.7	-4.509
7	35.7	-4.58
7	35.7	-4.583
7	35.7	-4.578
7	35.7	-4.521
7	35.8	-4.534
7	35.8	-4.59
7	35.8	-4.509
7	35.8	-4.57
7	35.8	-4.565
7	35.8	-4.529
7	35.8	-4.59
7	35.8	-4.592
7	35.8	-4.585
7	35.8	-4.421
7	35.8	-4.578
7	35.9	-4.587
7	35.9	-4.553
7	35.9	-4.597
7	35.9	-4.565
7	35.9	-4.59
7	35.9	-4.568
7	35.9	-4.551
7	35.9	-4.59
7	35.9	-4.587
7	35.9	-4.568
7	36	-4.451
7	36	-4.563
7	36	-4.541
7	36	-4.541
7	36	-4.431
7	36	-4.104
7	36	-4.302
7	36	-4.341
7	36	-4.521
7	36	-4.268
7	36	-3.936
7	36.1	-4.277
7	36.1	-4.529
7	36.1	-4.099
7	36.1	-3.828
7	36.1	-4.099
7	36.1	-3.955
7	36.1	-4.065
7	36.1	-3.948
7	36.1	-4.172
7	36.1	-3.921
7	36.1	-4.05
7	36.2	-4.17
7	36.2	-4.314
7	36.2	-3.943
7	36.2	-3.789
7	36.2	-4.277
7	36.2	-4.402
7	36.2	-4.473
7	36.2	-4.023
7	36.2	-3.865
7	36.2	-4.482
7	36.2	-4.431
7	36.3	-4.133
7	36.3	-4.119
7	36.3	-3.955
7	36.3	-3.772
7	36.3	-4.121
7	36.3	-3.86
7	36.3	-3.557
7	36.3	-3.774
7	36.3	-3.892
7	36.3	-4.033
7	36.3	-3.801
7	36.4	-3.13
7	36.4	-2.964
7	36.4	-3.494
7	36.4	-3.379
7	36.4	-3.452
7	36.4	-3.218
7	36.4	-3.271
7	36.4	-3.257
7	36.4	-3.511
7	36.4	-2.983
7	36.5	-2.661
7	36.5	-2.759
7	36.5	-2.92
7	36.5	-2.925
7	36.5	-1.89
7	36.5	-1.97
7	36.5	-1.694
7	36.5	-1.938
7	36.5	-2.263
7	36.5	-1.838
7	36.5	-0.984
7	36.6	-1.46
7	36.6	-2.373
7	36.6	-2.312
7	36.6	-1.748
7	36.6	-1.521
7	36.6	-1.606
7	36.6	-2.146
7	36.6	-1.868
7	36.6	-1.282
7	36.6	-1.714
7	36.6	-2.063
7	36.7	-1.729
7	36.7	-1.692
7	36.7	-1.487
7	36.7	-1.501
7	36.7	-1.582
7	36.7	-1.929
7	36.7	-1.667
7	36.7	-1.208
7	36.7	-0.742
7	36.7	-1.392
7	36.7	-1.323
7	36.7	-1.235
7	36.8	-0.662
7	36.8	-0.701
7	36.8	-0.557
7	36.8	-0.569
7	36.8	-0.583
7	36.8	-0.459
7	36.8	-0.43
7	36.8	-0.447
7	36.8	-0.715
7	36.8	-0.464
7	36.9	-0.432
7	36.9	-0.442
7	36.9	-0.488
7	36.9	-0.535
7	36.9	-0.427
7	36.9	-0.503
7	36.9	-0.435
7	36.9	-0.464
7	36.9	-0.432
7	36.9	-0.537
7	36.9	-0.488
7	37	-0.425
7	37	-0.527
7	37	-0.464
7	37	-0.532
7	37	-0.544
7	37	-0.454
7	37	-0.457
7	37	-0.461
7	37	-0.569
7	37	-0.605
7	37	-0.508
7	37.1	-0.461
7	37.1	-0.415
7	37.1	-0.432
7	37.1	-0.947
7	37.1	-0.518
7	37.1	-0.427
7	37.1	-0.471
7	37.1	-0.762
7	37.1	-1.294
7	37.1	-0.867
7	37.1	-0.444
7	37.2	-0.735
7	37.2	-1.472
7	37.2	-0.913
7	37.2	-0.757
7	37.2	-0.742
7	37.2	-0.857
7	37.2	-1.299
7	37.2	-1.182
7	37.2	-0.847
7	37.2	-1.177
7	37.2	-0.935
7	37.3	-1.101
7	37.3	-1.692
7	37.3	-1.267
7	37.3	-0.881
7	37.3	-1.072
7	37.3	-1.604
7	37.3	-2.073
7	37.3	-1.934
7	37.3	-1.396
7	37.3	-2.085
7	37.4	-2.695
7	37.4	-2.222
7	37.4	-2.031
7	37.4	-1.79
7	37.4	-2.297
7	37.4	-2.6
7	37.4	-2.383
7	37.4	-2.036
7	37.4	-1.965
7	37.4	-2.158
7	37.4	-2.764
7	37.5	-2.869
7	37.5	-2.227
7	37.5	-2.229
7	37.5	-2.764
7	37.5	-2.437
7	37.5	-2.559
7	37.5	-2.485
7	37.5	-1.924
7	37.5	-2.522
7	37.5	-3.137
7	37.5	-2.927
7	37.6	-2.354
7	37.6	-2.673
7	37.6	-3.103
7	37.6	-3.589
7	37.6	-2.893
7	37.6	-2.507
7	37.6	-2.698
7	37.6	-2.898
7	37.6	-3.335
7	37.6	-3.389
7	37.6	-2.566
7	37.7	-2.673
7	37.7	-3.403
7	37.7	-3.572
7	37.7	-3.525
7	37.7	-2.808
7	37.7	-3.481
7	37.7	-3.877
7	37.7	-3.628
7	37.7	-3.245
7	37.7	-2.898
7	37.7	-3.054
7	37.8	-3.555
7	37.8	-3.63
7	37.8	-3.418
7	37.8	-3.245
7	37.8	-3.323
7	37.8	-3.452
7	37.8	-3.645
7	37.8	-3.018
7	37.8	-3.274
7	37.8	-3.823
7	37.9	-3.896
7	37.9	-3.994
7	37.9	-3.711
7	37.9	-3.594
7	37.9	-4.033
7	37.9	-4.065
7	37.9	-3.799
7	37.9	-3.975
7	37.9	-3.782
7	37.9	-3.987
7	37.9	-4.092
7	37.9	-4.148
7	38	-4.119
7	38	-4.285
7	38	-4.177
7	38	-4.46
7	38	-4.524
7	38	-4.165
7	38	-4.426
7	38	-4.578
7	38	-4.583
7	38	-4.539
7	38	-4.451
7	38.1	-4.438
7	38.1	-4.585
7	38.1	-4.541
7	38.1	-4.58
7	38.1	-4.551
7	38.1	-4.573
7	38.1	-4.563
7	38.1	-4.539
7	38.1	-4.583
7	38.1	-4.585
7	38.1	-4.468
7	38.2	-4.529
7	38.2	-4.348
7	38.2	-4.417
7	38.2	-4.575
7	38.2	-4.573
7	38.2	-4.226
7	38.2	-3.804
7	38.2	-4.438
7	38.2	-4.539
7	38.2	-4.407
7	38.3	-3.865
7	38.3	-3.958
7	38.3	-4.17
7	38.3	-4.246
7	38.3	-3.513
7	38.3	-3.188
7	38.3	-3.755
7	38.3	-3.779
7	38.3	-3.687
7	38.3	-3.716
7	38.3	-3.704
7	38.4	-3.464
7	38.4	-3.645
7	38.4	-3.857
7	38.4	-3.787
7	38.4	-2.866
7	38.4	-2.876
7	38.4	-3.33
7	38.4	-3.691
7	38.4	-3.225
7	38.4	-2.903
7	38.4	-2.917
7	38.5	-3.264
7	38.5	-3.445
7	38.5	-2.764
7	38.5	-2.598
7	38.5	-2.844
7	38.5	-3.11
7	38.5	-2.278
7	38.5	-2.227
7	38.5	-1.807
7	38.5	-2.529
7	38.5	-2.776
7	38.6	-2.273
7	38.6	-2.219
7	38.6	-2.019
7	38.6	-2.148
7	38.6	-2.217
7	38.6	-1.985
7	38.6	-1.733
7	38.6	-2.024
7	38.6	-1.763
7	38.6	-1.882
7	38.6	-1.711
7	38.7	-1.616
7	38.7	-1.306
7	38.7	-1.201
7	38.7	-1.321
7	38.7	-1.182
7	38.7	-1.074
7	38.7	-0.989
7	38.7	-1.165
7	38.7	-1.243
7	38.7	-1.001
7	38.7	-0.745
7	38.8	-0.615
7	38.8	-1.072
7	38.8	-0.967
7	38.8	-0.657
7	38.8	-0.442
7	38.8	-0.491
7	38.8	-0.635
7	38.8	-0.571
7	38.8	-0.444
7	38.8	-0.452
7	38.9	-0.452
7	38.9	-0.447
7	38.9	-0.444
7	38.9	-0.442
7	38.9	-0.527
7	38.9	-0.51
7	38.9	-0.508
7	38.9	-0.437
7	38.9	-0.437
7	38.9	-0.718
7	38.9	-0.75
7	39	-0.593
7	39	-0.496
7	39	-0.659
7	39	-0.918
7	39	-0.891
7	39	-0.762
7	39	-0.671
7	39	-0.569
7	39	-0.762
7	39	-1.106
7	39	-0.967
7	39	-0.918
7	39.1	-0.828
7	39.1	-0.969
7	39.1	-1.411
7	39.1	-1.165
7	39.1	-1.003
7	39.1	-1.082
7	39.1	-1.768
7	39.1	-1.687
7	39.1	-1.455
7	39.1	-1.145
7	39.1	-1.492
7	39.2	-1.57
7	39.2	-1.772
7	39.2	-2.202
7	39.2	-1.66
7	39.2	-1.252
7	39.2	-1.56
7	39.2	-2.395
7	39.2	-1.863
7	39.2	-1.611
7	39.2	-1.863
7	39.3	-2.446
7	39.3	-2.576
7	39.3	-2.546
7	39.3	-1.816
7	39.3	-2.307
7	39.3	-3.169
7	39.3	-2.917
7	39.3	-2.542
7	39.3	-2.231
7	39.3	-2.866
7	39.3	-3.127
7	39.4	-3.274
7	39.4	-3.127
7	39.4	-2.891
7	39.4	-3.171
7	39.4	-3.835
7	39.4	-3.635
7	39.4	-3
7	39.4	-2.939
7	39.4	-3.486
7	39.4	-3.853
7	39.4	-3.481
7	39.5	-3.538
7	39.5	-3.669
7	39.5	-4.104
7	39.5	-4.141
7	39.5	-4.275
7	39.5	-4.094
7	39.5	-3.953
7	39.5	-3.923
7	39.5	-4.351
7	39.5	-4.485
7	39.5	-4.292
7	39.6	-4.314
7	39.6	-4.399
7	39.6	-4.583
7	39.6	-4.531
7	39.6	-4.5
7	39.6	-4.343
7	39.6	-4.561
7	39.6	-4.575
7	39.6	-4.551
7	39.6	-4.492
7	39.6	-4.529
7	39.7	-4.573
7	39.7	-4.583
7	39.7	-4.553
7	39.7	-4.573
7	39.7	-4.57
7	39.7	-4.58
7	39.7	-4.546
7	39.7	-4.519
7	39.7	-4.531
7	39.7	-4.573
7	39.7	-4.509
7	39.8	-4.407
7	39.8	-4.497
7	39.8	-4.512
7	39.8	-4.575
7	39.8	-4.426
7	39.8	-4.255
7	39.8	-4.133
7	39.8	-4.226
7	39.8	-4.419
7	39.8	-4.536
7	39.8	-4.08
7	39.9	-3.96
7	39.9	-4.424
7	39.9	-4.512
7	39.9	-4.387
7	39.9	-3.916
7	39.9	-3.806
7	39.9	-4.243
7	39.9	-4.402
7	39.9	-3.853
7	39.9	-3.726
7	40	-3.333
7	40	-3.401
7	40	-3.899
7	40	-3.701
7	40	-3.542
7	40	-3.486
7	40	-3.506
7	40	-3.826
7	40	-3.713
7	40	-3.123
7	40	-3.04
7	40.1	-3.396
7	40.1	-3.647
7	40.1	-3.308
7	40.1	-3.147
7	40.1	-2.974
7	40.1	-2.903
7	40.1	-3.035
7	40.1	-3.184
7	40.1	-2.439
7	40.1	-1.904
7	40.1	-2.056
7	40.1	-2.529
7	40.2	-2.686
7	40.2	-2.297
7	40.2	-2.036
7	40.2	-2.029
7	40.2	-2.559
7	40.2	-2.61
7	40.2	-2.175
7	40.2	-1.941
7	40.2	-1.873
7	40.2	-2.471
7	40.2	-2.458
7	40.3	-2.109
7	40.3	-1.765
7	40.3	-1.953
7	40.3	-2.039
7	40.3	-1.892
7	40.3	-1.636
7	40.3	-1.318
7	40.3	-1.265
7	40.3	-1.357
7	40.3	-1.226
7	40.4	-0.845
7	40.4	-0.808
7	40.4	-0.918
7	40.4	-1.072
7	40.4	-0.964
7	40.4	-0.576
7	40.4	-0.725
7	40.4	-0.825
7	40.4	-1.018
7	40.4	-0.698
7	40.4	-0.649
7	40.5	-0.811
7	40.5	-0.647
7	40.5	-0.452
7	40.5	-0.532
7	40.5	-0.464
7	40.5	-0.425
7	40.5	-0.615
7	40.5	-0.593
7	40.5	-0.52
7	40.5	-0.422
7	40.5	-0.425
7	40.6	-0.554
7	40.6	-0.537
7	40.6	-0.427
7	40.6	-0.432
7	40.6	-0.454
7	40.6	-0.437
7	40.6	-0.444
7	40.6	-0.435
7	40.6	-0.437
7	40.6	-0.459
7	40.6	-0.447
7	40.7	-0.476
7	40.7	-0.642
7	40.7	-0.935
7	40.7	-0.635
7	40.7	-0.728
7	40.7	-1.006
7	40.7	-1.094
7	40.7	-0.886
7	40.7	-1.262
7	40.7	-1.128
7	40.7	-0.891
7	40.8	-1.819
7	40.8	-1.372
7	40.8	-0.962
7	40.8	-0.925
7	40.8	-1.064
7	40.8	-1.519
7	40.8	-1.68
7	40.8	-0.92
7	40.8	-1.096
7	40.8	-1.445
7	40.9	-1.787
7	40.9	-2.153
7	40.9	-1.877
7	40.9	-1.482
7	40.9	-1.997
7	40.9	-1.843
7	40.9	-1.987
7	40.9	-2.09
7	40.9	-1.357
7	40.9	-1.941
7	40.9	-2.495
7	41	-2.183
7	41	-1.877
7	41	-2.126
7	41	-2.72
7	41	-2.798
7	41	-2.856
7	41	-2.498
7	41	-2.673
7	41	-2.634
7	41	-3.489
7	41	-3.042
7	41.1	-2.549
7	41.1	-3.052
7	41.1	-3.794
7	41.1	-3.652
7	41.1	-3.479
7	41.1	-3.281
7	41.1	-3.064
7	41.1	-3.521
7	41.1	-3.733
7	41.1	-3.669
7	41.1	-3.467
7	41.2	-3.459
7	41.2	-3.999
7	41.2	-3.796
7	41.2	-3.733
7	41.2	-3.984
7	41.2	-3.975
7	41.2	-4.324
7	41.2	-4.331
7	41.2	-4.106
7	41.2	-4.18
7	41.2	-4.363
7	41.3	-4.5
7	41.3	-4.409
7	41.3	-4.329
7	41.3	-4.463
7	41.3	-4.551
7	41.3	-4.556
7	41.3	-4.524
7	41.3	-4.548
7	41.3	-4.485
7	41.3	-4.46
7	41.3	-4.512
7	41.4	-4.521
7	41.4	-4.521
7	41.4	-4.563
7	41.4	-4.558
7	41.4	-4.504
7	41.4	-4.329
7	41.4	-4.343
7	41.4	-4.514
7	41.4	-4.504
7	41.4	-4.377
7	41.4	-4.231
7	41.5	-4.336
7	41.5	-4.568
7	41.5	-4.365
7	41.5	-4.031
7	41.5	-4.233
7	41.5	-4.329
7	41.5	-4.263
7	41.5	-3.909
7	41.5	-3.599
7	41.5	-3.923
7	41.5	-3.787
7	41.6	-3.306
7	41.6	-3.782
7	41.6	-3.433
7	41.6	-2.646
7	41.6	-3.049
7	41.6	-3.225
7	41.6	-3.003
7	41.6	-2.717
7	41.6	-2.268
7	41.6	-2.776
7	41.6	-3.137
7	41.7	-2.266
7	41.7	-2.007
7	41.7	-1.965
7	41.7	-2.158
7	41.7	-2.18
7	41.7	-2.104
7	41.7	-1.78
7	41.7	-1.67
7	41.7	-1.411
7	41.7	-1.907
7	41.7	-2.288
7	41.8	-1.313
7	41.8	-1.287
7	41.8	-1.597
7	41.8	-1.853
7	41.8	-1.45
7	41.8	-1.294
7	41.8	-1.13
7	41.8	-1.816
7	41.8	-1.88
7	41.8	-1.821
7	41.9	-1.438
7	41.9	-0.918
7	41.9	-1.086
7	41.9	-1.135
7	41.9	-1.477
7	41.9	-1.111
7	41.9	-1.133
7	41.9	-1.13
7	41.9	-1.26
7	41.9	-1.162
7	41.9	-1.211
7	42	-0.891
7	42	-0.613
7	42	-1.277
7	42	-1.128
7	42	-0.857
7	42	-0.632
7	42	-0.686
7	42	-1.074
7	42	-1.128
7	42	-0.557
7	42	-0.608
7	42.1	-0.857
7	42.1	-0.864
7	42.1	-0.901
7	42.1	-0.703
7	42.1	-0.481
7	42.1	-0.488
7	42.1	-0.92
7	42.1	-0.833
7	42.1	-0.664
7	42.1	-0.54
7	42.1	-0.635
7	42.2	-0.657
7	42.2	-0.911
7	42.2	-0.547
7	42.2	-0.72
7	42.2	-0.62
7	42.2	-0.691
7	42.2	-0.706
7	42.2	-0.469
7	42.2	-0.452
7	42.2	-0.452
7	42.2	-0.522
7	42.3	-0.447
7	42.3	-0.435
7	42.3	-0.532
7	42.3	-0.444
7	42.3	-0.442
7	42.3	-0.435
7	42.3	-0.486
7	42.3	-0.454
7	42.3	-0.454
7	42.3	-0.483
7	42.3	-0.442
7	42.4	-0.537
7	42.4	-0.642
7	42.4	-0.979
7	42.4	-0.876
7	42.4	-0.71
7	42.4	-1.006
7	42.4	-1.497
7	42.4	-1.23
7	42.4	-1.084
7	42.4	-1.372
7	42.4	-1.624
7	42.5	-1.68
7	42.5	-1.526
7	42.5	-1.67
7	42.5	-1.416
7	42.5	-1.736
7	42.5	-2.083
7	42.5	-2.219
7	42.5	-1.816
7	42.5	-1.643
7	42.5	-1.99
7	42.5	-2.119
7	42.6	-2.466
7	42.6	-1.917
7	42.6	-2.187
7	42.6	-2.737
7	42.6	-2.681
7	42.6	-2.6
7	42.6	-2.205
7	42.6	-2.014
7	42.6	-2.524
7	42.6	-3.127
7	42.6	-2.832
7	42.7	-2.822
7	42.7	-2.705
7	42.7	-3.167
7	42.7	-3.323
7	42.7	-2.964
7	42.7	-2.798
7	42.7	-2.815
7	42.7	-3.208
7	42.7	-3.506
7	42.7	-3.164
7	42.7	-2.795
7	42.8	-2.749
7	42.8	-2.917
7	42.8	-3.616
7	42.8	-3.101
7	42.8	-2.773
7	42.8	-2.92
7	42.8	-3.628
7	42.8	-3.42
7	42.8	-3.113
7	42.8	-2.786
7	42.8	-2.981
7	42.9	-3.406
7	42.9	-3.364
7	42.9	-3.035
7	42.9	-2.905
7	42.9	-3.01
7	42.9	-3.025
7	42.9	-3.535
7	42.9	-2.891
7	42.9	-2.871
7	42.9	-3.245
7	43	-3.56
7	43	-3.418
7	43	-3.247
7	43	-3.13
7	43	-2.693
7	43	-2.925
7	43	-3.552
7	43	-4.084
7	43	-3.213
7	43	-3.005
7	43	-3.484
7	43.1	-3.94
7	43.1	-3.804
7	43.1	-3.081
7	43.1	-3.608
7	43.1	-3.972
7	43.1	-4.065
7	43.1	-3.445
7	43.1	-3.406
7	43.1	-3.604
7	43.1	-4.038
7	43.1	-3.97
7	43.2	-3.979
7	43.2	-3.667
7	43.2	-3.604
7	43.2	-4.041
7	43.2	-4.248
7	43.2	-3.901
7	43.2	-3.704
7	43.2	-3.755
7	43.2	-4.25
7	43.2	-4.519
7	43.2	-4.26
7	43.3	-4.255
7	43.3	-4.47
7	43.3	-4.534
7	43.3	-4.487
7	43.3	-4.353
7	43.3	-4.351
7	43.3	-4.558
7	43.3	-4.585
7	43.3	-4.573
7	43.3	-4.561
7	43.3	-4.551
7	43.4	-4.587
7	43.4	-4.585
7	43.4	-4.59
7	43.4	-4.583
7	43.4	-4.565
7	43.4	-4.565
7	43.4	-4.592
7	43.4	-4.583
7	43.4	-4.497
7	43.4	-4.592
7	43.5	-4.6
7	43.5	-4.59
7	43.5	-4.597
7	43.5	-4.59
7	43.5	-4.595
7	43.5	-4.536
7	43.5	-4.553
7	43.5	-4.565
7	43.5	-4.546
7	43.5	-4.58
7	43.5	-4.587
7	43.5	-4.497
7	43.6	-4.517
7	43.6	-4.575
7	43.6	-4.58
7	43.6	-4.546
7	43.6	-4.529
7	43.6	-4.539
7	43.6	-4.583
7	43.6	-4.585
7	43.6	-4.534
7	43.6	-4.443
7	43.6	-4.57
7	43.7	-4.583
7	43.7	-4.551
7	43.7	-4.299
7	43.7	-4.211
7	43.7	-4.402
7	43.7	-4.451
7	43.7	-4.448
7	43.7	-4.199
7	43.7	-4.087
7	43.7	-4.302
7	43.7	-4.47
7	43.8	-4.492
7	43.8	-4.48
7	43.8	-4.158
7	43.8	-4.16
7	43.8	-4.556
7	43.8	-4.573
7	43.8	-4.292
7	43.8	-4.072
7	43.8	-4.456
7	43.8	-4.473
7	43.8	-4.368
7	43.9	-4.241
7	43.9	-4.141
7	43.9	-3.857
7	43.9	-4.268
7	43.9	-4.304
7	43.9	-3.918
7	43.9	-3.979
7	43.9	-4.06
7	43.9	-4.304
7	43.9	-4.121
7	44	-3.911
7	44	-4.263
7	44	-4.36
7	44	-3.977
7	44	-4.15
7	44	-4.28
7	44	-4.368
7	44	-4.302
7	44	-4.209
7	44	-4.06
7	44	-4.141
7	44.1	-3.735
7	44.1	-3.84
7	44.1	-4.341
7	44.1	-4.272
7	44.1	-3.75
7	44.1	-3.838
7	44.1	-4.055
7	44.1	-4.08
7	44.1	-3.999
7	44.1	-3.611
7	44.1	-3.782
7	44.2	-4.087
7	44.2	-3.787
7	44.2	-3.623
7	44.2	-3.423
7	44.2	-3.677
7	44.2	-3.96
7	44.2	-3.643
7	44.2	-3.367
7	44.2	-3.594
7	44.2	-3.416
7	44.2	-3.54
7	44.3	-3.921
7	44.3	-3.347
7	44.3	-3.34
7	44.3	-3.455
7	44.3	-3.674
7	44.3	-3.552
7	44.3	-3.223
7	44.3	-2.766
7	44.3	-3.24
7	44.3	-3.25
7	44.3	-3.293
7	44.4	-3.054
7	44.4	-2.476
7	44.4	-2.498
7	44.4	-3.306
7	44.4	-3.181
7	44.4	-2.71
7	44.4	-2.395
7	44.4	-2.581
7	44.4	-2.91
7	44.4	-2.808
7	44.5	-2.566
7	44.5	-2.368
7	44.5	-2.424
7	44.5	-2.395
7	44.5	-2.588
7	44.5	-2
7	44.5	-2.004
7	44.5	-2.617
7	44.5	-2.815
7	44.5	-2.341
7	44.5	-1.697
7	44.6	-2.139
7	44.6	-2.385
7	44.6	-2.986
7	44.6	-2.397
7	44.6	-2.136
7	44.6	-2.236
7	44.6	-2.507
7	44.6	-2.722
7	44.6	-2.373
7	44.6	-2.351
7	44.6	-2.012
7	44.6	-2.178
7	44.7	-2.253
7	44.7	-2.146
7	44.7	-1.348
7	44.7	-1.287
7	44.7	-1.575
7	44.7	-1.626
7	44.7	-1.516
7	44.7	-1.125
7	44.7	-0.903
7	44.7	-1.135
7	44.7	-0.864
7	44.8	-1.16
7	44.8	-0.786
7	44.8	-0.464
7	44.8	-0.601
7	44.8	-0.918
7	44.8	-0.647
7	44.8	-0.613
7	44.8	-0.642
7	44.8	-0.608
7	44.8	-0.527
7	44.8	-0.486
7	44.9	-0.461
7	44.9	-0.439
7	44.9	-0.442
7	44.9	-0.447
7	44.9	-0.591
7	44.9	-0.447
7	44.9	-0.486
7	44.9	-0.486
7	44.9	-0.454
7	44.9	-0.637
7	45	-0.427
7	45	-0.571
7	45	-0.427
7	45	-0.469
7	45	-0.442
7	45	-0.427
7	45	-0.435
7	45	-0.432
7	45	-0.444
7	45	-0.676
7	45	-0.457
7	45.1	-0.588
7	45.1	-0.764
7	45.1	-0.481
7	45.1	-0.481
7	45.1	-0.906
7	45.1	-0.737
7	45.1	-0.537
7	45.1	-0.461
7	45.1	-0.535
7	45.1	-0.674
7	45.1	-0.642
7	45.2	-0.62
7	45.2	-0.569
7	45.2	-0.469
7	45.2	-0.779
7	45.2	-0.967
7	45.2	-0.771
7	45.2	-0.505
7	45.2	-0.718
7	45.2	-0.913
7	45.2	-0.811
7	45.2	-0.823
7	45.3	-0.537
7	45.3	-0.684
7	45.3	-1.025
7	45.3	-1.323
7	45.3	-0.952
7	45.3	-0.706
7	45.3	-0.479
7	45.3	-1.121
7	45.3	-0.964
7	45.3	-0.85
7	45.3	-0.818
7	45.4	-0.896
7	45.4	-1.235
7	45.4	-1.089
7	45.4	-1.082
7	45.4	-0.789
7	45.4	-0.969
7	45.4	-0.913
7	45.4	-1.501
7	45.4	-1.14
7	45.4	-1.101
7	45.4	-1.121
7	45.5	-1.445
7	45.5	-1.838
7	45.5	-1.772
7	45.5	-1.375
7	45.5	-1.262
7	45.5	-1.257
7	45.5	-1.672
7	45.5	-1.858
7	45.5	-1.27
7	45.5	-1.116
7	45.5	-1.147
7	45.6	-1.606
7	45.6	-1.819
7	45.6	-1.538
7	45.6	-1.016
7	45.6	-1.643
7	45.6	-1.902
7	45.6	-1.914
7	45.6	-2.256
7	45.6	-1.917
7	45.6	-1.519
7	45.7	-1.904
7	45.7	-2.063
7	45.7	-2.51
7	45.7	-2.393
7	45.7	-1.675
7	45.7	-2.896
7	45.7	-3.242
7	45.7	-2.292
7	45.7	-2.292
7	45.7	-2.322
7	45.7	-2.561
7	45.7	-3.14
7	45.8	-2.383
7	45.8	-2.058
7	45.8	-2.334
7	45.8	-2.903
7	45.8	-3.372
7	45.8	-2.769
7	45.8	-1.946
7	45.8	-2.107
7	45.8	-3.105
7	45.8	-3.137
7	45.8	-3.376
7	45.9	-3.079
7	45.9	-2.822
7	45.9	-3.098
7	45.9	-2.996
7	45.9	-2.632
7	45.9	-2.661
7	45.9	-3.252
7	45.9	-3.11
7	45.9	-3.389
7	45.9	-3.225
7	45.9	-3.208
7	46	-3.137
7	46	-3.625
7	46	-3.564
7	46	-2.981
7	46	-3.271
7	46	-3.22
7	46	-3.35
7	46	-3.032
7	46	-3.477
7	46	-3.708
7	46	-3.743
7	46.1	-4.172
7	46.1	-4.307
7	46.1	-4.062
7	46.1	-4.189
7	46.1	-4.443
7	46.1	-4.409
7	46.1	-4.375
7	46.1	-4.382
7	46.1	-4.539
7	46.1	-4.495
7	46.2	-4.583
7	46.2	-4.561
7	46.2	-4.575
7	46.2	-4.553
7	46.2	-4.583
7	46.2	-4.475
7	46.2	-4.473
7	46.2	-4.512
7	46.2	-4.578
7	46.2	-4.58
7	46.2	-4.534
7	46.3	-4.275
7	46.3	-4.27
7	46.3	-4.436
7	46.3	-4.468
7	46.3	-4.487
7	46.3	-4.272
7	46.3	-4.297
7	46.3	-4.414
7	46.3	-4.421
7	46.3	-3.992
7	46.3	-3.848
7	46.4	-4.011
7	46.4	-4.05
7	46.4	-3.948
7	46.4	-3.801
7	46.4	-3.704
7	46.4	-4.023
7	46.4	-3.787
7	46.4	-3.806
7	46.4	-3.85
7	46.4	-3.589
7	46.4	-3.525
7	46.5	-4.006
7	46.5	-3.84
7	46.5	-3.169
7	46.5	-3.066
7	46.5	-2.537
7	46.5	-3.279
7	46.5	-3.291
7	46.5	-2.231
7	46.5	-1.917
7	46.5	-1.592
7	46.5	-2.224
7	46.6	-2.341
7	46.6	-2.102
7	46.6	-1.892
7	46.6	-2.095
7	46.6	-1.86
7	46.6	-2.449
7	46.6	-2.505
7	46.6	-1.255
7	46.6	-1.082
7	46.6	-1.724
7	46.6	-1.982
7	46.7	-1.423
7	46.7	-1.248
7	46.7	-1.179
7	46.7	-1.941
7	46.7	-2.026
7	46.7	-1.782
7	46.7	-0.935
7	46.7	-1.238
7	46.7	-1.421
7	46.7	-1.523
7	46.8	-1.738
7	46.8	-1.699
7	46.8	-1.726
7	46.8	-1.729
7	46.8	-2.39
7	46.8	-1.663
7	46.8	-1.174
7	46.8	-1.245
7	46.8	-1.863
7	46.8	-1.626
7	46.8	-0.874
7	46.8	-0.774
7	46.9	-1.016
7	46.9	-1.216
7	46.9	-1.35
7	46.9	-1.309
7	46.9	-0.925
7	46.9	-1.177
7	46.9	-1.077
7	46.9	-1.184
7	46.9	-0.937
7	46.9	-0.95
7	46.9	-0.876
7	47	-0.913
7	47	-0.652
7	47	-0.525
7	47	-0.601
7	47	-0.483
7	47	-0.693
7	47	-0.657
7	47	-0.547
7	47	-0.508
7	47	-0.71
7	47	-0.95
7	47.1	-1.814
7	47.1	-1.113
7	47.1	-0.852
7	47.1	-0.686
7	47.1	-0.432
7	47.1	-0.63
7	47.1	-1.814
7	47.1	-2.073
7	47.1	-1.436
7	47.1	-0.454
7	47.1	-0.444
7	47.2	-0.618
7	47.2	-1.199
7	47.2	-1.76
7	47.2	-2.366
7	47.2	-1.533
7	47.2	-0.579
