Time - Voltage	Amplitude - Voltage	
2	13.8	-1.497
2	13.8	-1.516
2	13.8	-2.185
2	13.8	-1.917
2	13.8	-1.946
2	13.8	-2.134
2	13.8	-1.958
2	13.8	-2.375
2	13.8	-2.512
2	13.8	-2.51
2	13.9	-2.021
2	13.9	-1.699
2	13.9	-2.102
2	13.9	-2.422
2	13.9	-1.758
2	13.9	-1.479
2	13.9	-1.814
2	13.9	-1.917
2	13.9	-2.019
2	13.9	-1.589
2	13.9	-1.692
2	14	-2.063
2	14	-2.102
2	14	-1.98
2	14	-2.019
2	14	-1.726
2	14	-1.553
2	14	-1.599
2	14	-1.404
2	14	-1.238
2	14	-1.245
2	14	-1.284
2	14.1	-1.353
2	14.1	-1.367
2	14.1	-1.191
2	14.1	-1.133
2	14.1	-1.221
2	14.1	-1.304
2	14.1	-1.318
2	14.1	-1.279
2	14.1	-1.238
2	14.1	-1.26
2	14.1	-1.353
2	14.2	-1.394
2	14.2	-1.37
2	14.2	-1.262
2	14.2	-1.172
2	14.2	-1.387
2	14.2	-1.384
2	14.2	-1.26
2	14.2	-1.15
2	14.2	-1.155
2	14.2	-1.362
2	14.2	-1.528
2	14.3	-1.248
2	14.3	-1.182
2	14.3	-1.44
2	14.3	-1.726
2	14.3	-1.648
2	14.3	-1.462
2	14.3	-1.433
2	14.3	-1.814
2	14.3	-2.026
2	14.3	-1.931
2	14.3	-1.926
2	14.4	-1.667
2	14.4	-1.975
2	14.4	-2.239
2	14.4	-2.214
2	14.4	-1.848
2	14.4	-1.902
2	14.4	-2.039
2	14.4	-2.468
2	14.4	-2.312
2	14.4	-1.765
2	14.5	-1.865
2	14.5	-1.836
2	14.5	-2.136
2	14.5	-2.187
2	14.5	-2.019
2	14.5	-1.755
2	14.5	-1.987
2	14.5	-1.914
2	14.5	-2.109
2	14.5	-1.814
2	14.5	-1.641
2	14.6	-1.892
2	14.6	-1.917
2	14.6	-1.873
2	14.6	-1.909
2	14.6	-1.831
2	14.6	-2.107
2	14.6	-2.444
2	14.6	-2.292
2	14.6	-2.507
2	14.6	-2.175
2	14.6	-2.029
2	14.7	-2.856
2	14.7	-2.793
2	14.7	-2.559
2	14.7	-2.244
2	14.7	-2.334
2	14.7	-2.649
2	14.7	-2.703
2	14.7	-2.234
2	14.7	-2.144
2	14.7	-2.129
2	14.7	-2.534
2	14.7	-2.49
2	14.8	-2.375
2	14.8	-2.034
2	14.8	-2.537
2	14.8	-2.751
2	14.8	-2.336
2	14.8	-2.253
2	14.8	-2.068
2	14.8	-2.405
2	14.8	-2.258
2	14.8	-2.209
2	14.8	-2.302
2	14.9	-2.163
2	14.9	-1.919
2	14.9	-2.358
2	14.9	-2.295
2	14.9	-1.98
2	14.9	-2.285
2	14.9	-2.419
2	14.9	-2.593
2	14.9	-2.815
2	14.9	-2.148
2	15	-2.024
2	15	-2.703
2	15	-2.703
2	15	-2.375
2	15	-2.356
2	15	-2.283
2	15	-2.312
2	15	-2.075
2	15	-1.885
2	15	-2.097
2	15	-2.178
2	15.1	-2.151
2	15.1	-2.542
2	15.1	-2.292
2	15.1	-2.09
2	15.1	-2.18
2	15.1	-2.598
2	15.1	-2.488
2	15.1	-2.29
2	15.1	-2.144
2	15.1	-2.344
2	15.1	-2.402
2	15.2	-2.231
2	15.2	-2.549
2	15.2	-2.344
2	15.2	-2.261
2	15.2	-2.446
2	15.2	-2.866
2	15.2	-2.642
2	15.2	-2.148
2	15.2	-2.476
2	15.2	-2.805
2	15.2	-2.615
2	15.3	-2.446
2	15.3	-2.307
2	15.3	-2.283
2	15.3	-2.571
2	15.3	-2.747
2	15.3	-2.234
2	15.3	-1.802
2	15.3	-1.931
2	15.3	-2.388
2	15.3	-2.507
2	15.3	-2.161
2	15.4	-2.031
2	15.4	-2.476
2	15.4	-2.744
2	15.4	-2.432
2	15.4	-2.146
2	15.4	-2.354
2	15.4	-2.385
2	15.4	-2.573
2	15.4	-2.449
2	15.4	-2.007
2	15.5	-1.99
2	15.5	-2.195
2	15.5	-2.28
2	15.5	-2.197
2	15.5	-1.948
2	15.5	-1.836
2	15.5	-2.334
2	15.5	-2.161
2	15.5	-1.987
2	15.5	-1.733
2	15.5	-1.589
2	15.6	-1.895
2	15.6	-2.295
2	15.6	-2.258
2	15.6	-1.909
2	15.6	-2.07
2	15.6	-1.982
2	15.6	-2.485
2	15.6	-2.168
2	15.6	-1.807
2	15.6	-2.087
2	15.6	-2.2
2	15.7	-2.019
2	15.7	-1.665
2	15.7	-1.621
2	15.7	-2.029
2	15.7	-2.246
2	15.7	-1.716
2	15.7	-2.068
2	15.7	-2.083
2	15.7	-1.724
2	15.7	-2.217
2	15.7	-2.288
2	15.8	-2.034
2	15.8	-1.87
2	15.8	-1.951
2	15.8	-2.168
2	15.8	-2.383
2	15.8	-2.249
2	15.8	-1.938
2	15.8	-1.921
2	15.8	-2.434
2	15.8	-2.358
2	15.8	-1.68
2	15.9	-1.597
2	15.9	-1.934
2	15.9	-1.968
2	15.9	-2.002
2	15.9	-2.053
2	15.9	-1.926
2	15.9	-1.833
2	15.9	-1.792
2	15.9	-2.185
2	15.9	-2.051
2	15.9	-1.956
2	16	-1.733
2	16	-2.122
2	16	-1.934
2	16	-1.602
2	16	-1.433
2	16	-1.392
2	16	-1.765
2	16	-1.448
2	16	-1.282
2	16	-1.23
2	16	-1.438
2	16.1	-1.746
2	16.1	-1.887
2	16.1	-1.594
2	16.1	-1.499
2	16.1	-1.765
2	16.1	-1.88
2	16.1	-2.08
2	16.1	-1.528
2	16.1	-1.594
2	16.1	-1.809
2	16.1	-1.741
2	16.2	-1.521
2	16.2	-1.453
2	16.2	-1.548
2	16.2	-1.702
2	16.2	-1.697
2	16.2	-1.67
2	16.2	-1.731
2	16.2	-1.672
2	16.2	-1.821
2	16.2	-1.716
2	16.2	-1.943
2	16.3	-1.794
2	16.3	-1.748
2	16.3	-1.819
2	16.3	-2.095
2	16.3	-1.89
2	16.3	-1.594
2	16.3	-1.572
2	16.3	-1.838
2	16.3	-2.046
2	16.3	-1.76
2	16.3	-1.611
2	16.4	-1.67
2	16.4	-1.934
2	16.4	-2.151
2	16.4	-2.107
2	16.4	-1.792
2	16.4	-1.809
2	16.4	-1.924
2	16.4	-1.965
2	16.4	-2.283
2	16.4	-1.96
2	16.5	-1.841
2	16.5	-2.151
2	16.5	-2.458
2	16.5	-2.063
2	16.5	-1.797
2	16.5	-1.814
2	16.5	-2.222
2	16.5	-2.405
2	16.5	-1.912
2	16.5	-1.729
2	16.5	-1.746
2	16.6	-2.109
2	16.6	-2.166
2	16.6	-1.87
2	16.6	-1.672
2	16.6	-1.87
2	16.6	-2.078
2	16.6	-2.358
2	16.6	-1.97
2	16.6	-1.987
2	16.6	-1.785
2	16.6	-1.726
2	16.7	-2.056
2	16.7	-1.775
2	16.7	-1.47
2	16.7	-1.604
2	16.7	-2.097
2	16.7	-1.846
2	16.7	-1.467
2	16.7	-1.384
2	16.7	-1.763
2	16.7	-1.804
2	16.7	-1.611
2	16.8	-1.697
2	16.8	-1.665
2	16.8	-1.904
2	16.8	-1.672
2	16.8	-1.748
2	16.8	-1.565
2	16.8	-1.57
2	16.8	-1.841
2	16.8	-2.007
2	16.8	-2.253
2	16.8	-1.946
2	16.9	-1.941
2	16.9	-2.151
2	16.9	-2.522
2	16.9	-2.285
2	16.9	-2.175
2	16.9	-2.439
2	16.9	-2.893
2	16.9	-2.664
2	16.9	-2.905
2	16.9	-3.04
2	17	-2.644
2	17	-2.9
2	17	-3.081
2	17	-3.152
2	17	-3.032
2	17	-3.135
2	17	-3.376
2	17	-3.362
2	17	-3.218
2	17	-3.145
2	17	-3.403
2	17	-3.42
2	17.1	-3.457
2	17.1	-3.43
2	17.1	-3.296
2	17.1	-3.181
2	17.1	-3.328
2	17.1	-3.452
2	17.1	-3.518
2	17.1	-3.25
2	17.1	-3.215
2	17.1	-3.394
2	17.1	-3.525
2	17.2	-3.513
2	17.2	-3.301
2	17.2	-3.276
2	17.2	-3.572
2	17.2	-3.662
2	17.2	-3.196
2	17.2	-3.408
2	17.2	-3.567
2	17.2	-3.608
2	17.2	-3.555
2	17.2	-3.481
2	17.3	-3.472
2	17.3	-3.577
2	17.3	-3.611
2	17.3	-3.618
2	17.3	-3.596
2	17.3	-3.467
2	17.3	-3.586
2	17.3	-3.623
2	17.3	-3.591
2	17.3	-3.572
2	17.3	-3.53
2	17.4	-3.335
2	17.4	-3.613
2	17.4	-3.657
2	17.4	-3.464
2	17.4	-3.408
2	17.4	-3.428
2	17.4	-3.613
2	17.4	-3.552
2	17.4	-3.369
2	17.4	-3.376
2	17.5	-3.394
2	17.5	-3.486
2	17.5	-3.611
2	17.5	-3.416
2	17.5	-3.062
2	17.5	-3.188
2	17.5	-3.401
2	17.5	-3.32
2	17.5	-2.952
2	17.5	-2.788
2	17.5	-2.944
2	17.6	-3.279
2	17.6	-3.293
2	17.6	-3.096
2	17.6	-3.022
2	17.6	-3.203
2	17.6	-3.462
2	17.6	-3.33
2	17.6	-3.369
2	17.6	-3.145
2	17.6	-3.147
2	17.6	-3.418
2	17.7	-3.477
2	17.7	-2.935
2	17.7	-2.886
2	17.7	-3.298
2	17.7	-3.518
2	17.7	-3.359
2	17.7	-3.13
2	17.7	-3.323
2	17.7	-3.306
2	17.7	-3.416
2	17.7	-3.469
2	17.8	-3.276
2	17.8	-3.252
2	17.8	-3.391
2	17.8	-3.533
2	17.8	-3.508
2	17.8	-3.254
2	17.8	-3.323
2	17.8	-3.572
2	17.8	-3.44
2	17.8	-3.455
2	17.8	-3.311
2	17.9	-3.245
2	17.9	-3.411
2	17.9	-3.54
2	17.9	-3.464
2	17.9	-3.203
2	17.9	-3.184
2	17.9	-3.604
2	17.9	-3.584
2	17.9	-3.279
2	17.9	-3.347
2	18	-3.459
2	18	-3.416
2	18	-3.394
2	18	-3.354
2	18	-3.333
2	18	-3.508
2	18	-3.511
2	18	-3.501
2	18	-3.56
2	18	-3.264
2	18	-3.486
2	18.1	-3.55
2	18.1	-3.459
2	18.1	-3.472
2	18.1	-3.572
2	18.1	-3.618
2	18.1	-3.689
2	18.1	-3.567
2	18.1	-3.474
2	18.1	-3.64
2	18.1	-3.55
2	18.1	-3.611
2	18.1	-3.613
2	18.2	-3.55
2	18.2	-3.584
2	18.2	-3.564
2	18.2	-3.611
2	18.2	-3.726
2	18.2	-3.582
2	18.2	-3.574
2	18.2	-3.745
2	18.2	-3.75
2	18.2	-3.599
2	18.2	-3.499
2	18.3	-3.538
2	18.3	-3.696
2	18.3	-3.743
2	18.3	-3.542
2	18.3	-3.55
2	18.3	-3.65
2	18.3	-3.696
2	18.3	-3.704
2	18.3	-3.638
2	18.3	-3.333
2	18.3	-3.625
2	18.4	-3.674
2	18.4	-3.667
2	18.4	-3.608
2	18.4	-3.547
2	18.4	-3.635
2	18.4	-3.625
2	18.4	-3.723
2	18.4	-3.652
2	18.4	-3.611
2	18.4	-3.442
2	18.5	-3.733
2	18.5	-3.738
2	18.5	-3.494
2	18.5	-3.362
2	18.5	-3.45
2	18.5	-3.665
2	18.5	-3.657
2	18.5	-3.591
2	18.5	-3.674
2	18.5	-3.718
2	18.5	-3.665
2	18.6	-3.733
2	18.6	-3.74
2	18.6	-3.647
2	18.6	-3.665
2	18.6	-3.733
2	18.6	-3.735
2	18.6	-3.73
2	18.6	-3.645
2	18.6	-3.733
2	18.6	-3.682
2	18.6	-3.735
2	18.7	-3.735
2	18.7	-3.728
2	18.7	-3.738
2	18.7	-3.735
2	18.7	-3.628
2	18.7	-3.726
2	18.7	-3.735
2	18.7	-3.716
2	18.7	-3.701
2	18.7	-3.545
2	18.7	-3.743
2	18.8	-3.74
2	18.8	-3.684
2	18.8	-3.604
2	18.8	-3.621
2	18.8	-3.728
2	18.8	-3.745
2	18.8	-3.564
2	18.8	-3.525
2	18.8	-3.708
2	18.8	-3.669
2	18.9	-3.721
2	18.9	-3.723
2	18.9	-3.582
2	18.9	-3.625
2	18.9	-3.711
2	18.9	-3.699
2	18.9	-3.606
2	18.9	-3.657
2	18.9	-3.718
2	18.9	-3.738
2	18.9	-3.706
2	19	-3.682
2	19	-3.611
2	19	-3.65
2	19	-3.689
2	19	-3.745
2	19	-3.689
2	19	-3.674
2	19	-3.745
2	19	-3.745
2	19	-3.723
2	19	-3.718
2	19.1	-3.696
2	19.1	-3.716
2	19.1	-3.743
2	19.1	-3.64
2	19.1	-3.694
2	19.1	-3.704
2	19.1	-3.701
2	19.1	-3.74
2	19.1	-3.713
2	19.1	-3.655
2	19.1	-3.528
2	19.2	-3.748
2	19.2	-3.748
2	19.2	-3.748
2	19.2	-3.65
2	19.2	-3.745
2	19.2	-3.701
2	19.2	-3.75
2	19.2	-3.748
2	19.2	-3.74
2	19.2	-3.748
2	19.2	-3.728
2	19.3	-3.745
2	19.3	-3.748
2	19.3	-3.748
2	19.3	-3.74
2	19.3	-3.682
2	19.3	-3.662
2	19.3	-3.748
2	19.3	-3.748
2	19.3	-3.708
2	19.3	-3.721
2	19.3	-3.728
2	19.4	-3.733
2	19.4	-3.74
2	19.4	-3.748
2	19.4	-3.679
2	19.4	-3.594
2	19.4	-3.748
2	19.4	-3.701
2	19.4	-3.745
2	19.4	-3.645
2	19.4	-3.723
2	19.4	-3.76
2	19.5	-3.75
2	19.5	-3.745
2	19.5	-3.745
2	19.5	-3.682
2	19.5	-3.733
2	19.5	-3.743
2	19.5	-3.745
2	19.5	-3.628
2	19.5	-3.726
2	19.5	-3.726
2	19.5	-3.669
2	19.6	-3.75
2	19.6	-3.745
2	19.6	-3.713
2	19.6	-3.574
2	19.6	-3.716
2	19.6	-3.748
2	19.6	-3.748
2	19.6	-3.555
2	19.6	-3.64
2	19.6	-3.577
2	19.6	-3.618
2	19.7	-3.721
2	19.7	-3.652
2	19.7	-3.413
2	19.7	-3.196
2	19.7	-3.53
2	19.7	-3.469
2	19.7	-3.442
2	19.7	-3.108
2	19.7	-3.528
2	19.7	-3.726
2	19.8	-3.711
2	19.8	-3.528
2	19.8	-3.503
2	19.8	-3.313
2	19.8	-3.025
2	19.8	-3.389
2	19.8	-3.035
2	19.8	-3.091
2	19.8	-2.917
2	19.8	-3.123
2	19.8	-3.157
2	19.9	-2.654
2	19.9	-2.302
2	19.9	-2.783
2	19.9	-3.276
2	19.9	-2.781
2	19.9	-2.883
2	19.9	-2.578
2	19.9	-2.871
2	19.9	-2.734
2	19.9	-2.644
2	19.9	-2.258
2	20	-2.224
2	20	-2.4
2	20	-2.607
2	20	-2.551
2	20	-2.207
2	20	-2.195
2	20	-2.341
2	20	-2.344
2	20	-1.97
2	20	-1.978
2	20	-2.136
2	20.1	-2.192
2	20.1	-2.383
2	20.1	-2.441
2	20.1	-2.175
2	20.1	-2.317
2	20.1	-2.373
2	20.1	-2.825
2	20.1	-2.561
2	20.1	-1.899
2	20.1	-2.131
2	20.1	-2.617
2	20.2	-2
2	20.2	-1.882
2	20.2	-1.892
2	20.2	-2.319
2	20.2	-2.49
2	20.2	-2.444
2	20.2	-2.4
2	20.2	-2.19
2	20.2	-2.231
2	20.2	-2.397
2	20.3	-2.129
2	20.3	-1.946
2	20.3	-1.882
2	20.3	-2.18
2	20.3	-2.156
2	20.3	-1.655
2	20.3	-1.76
2	20.3	-1.858
2	20.3	-1.79
2	20.3	-1.799
2	20.3	-2.024
2	20.4	-1.838
2	20.4	-1.897
2	20.4	-1.736
2	20.4	-1.824
2	20.4	-1.755
2	20.4	-1.406
2	20.4	-1.404
2	20.4	-1.873
2	20.4	-2.229
2	20.4	-1.633
2	20.4	-1.531
2	20.4	-1.499
2	20.5	-1.887
2	20.5	-1.733
2	20.5	-1.555
2	20.5	-1.597
2	20.5	-1.47
2	20.5	-1.66
2	20.5	-1.719
2	20.5	-1.775
2	20.5	-1.438
2	20.5	-1.526
2	20.5	-1.812
2	20.6	-1.992
2	20.6	-1.536
2	20.6	-1.729
2	20.6	-1.536
2	20.6	-1.646
2	20.6	-1.895
2	20.6	-1.531
2	20.6	-1.553
2	20.6	-1.504
2	20.6	-1.917
2	20.7	-2.002
2	20.7	-1.794
2	20.7	-1.396
2	20.7	-1.738
2	20.7	-2.144
2	20.7	-1.88
2	20.7	-1.675
2	20.7	-1.565
2	20.7	-1.704
2	20.7	-2.053
2	20.7	-2.041
2	20.8	-1.738
2	20.8	-1.846
2	20.8	-1.75
2	20.8	-2.029
2	20.8	-2.305
2	20.8	-2.102
2	20.8	-1.895
2	20.8	-1.855
2	20.8	-1.802
2	20.8	-1.975
2	20.8	-1.592
2	20.9	-1.453
2	20.9	-1.748
2	20.9	-1.663
2	20.9	-1.855
2	20.9	-1.973
2	20.9	-1.946
2	20.9	-1.929
2	20.9	-1.953
2	20.9	-1.934
2	20.9	-1.96
2	20.9	-1.545
2	21	-1.479
2	21	-1.87
2	21	-1.995
2	21	-1.777
2	21	-1.35
2	21	-1.604
2	21	-1.548
2	21	-1.68
2	21	-1.57
2	21	-1.602
2	21	-1.538
2	21.1	-1.824
2	21.1	-2.112
2	21.1	-1.75
2	21.1	-1.685
2	21.1	-1.729
2	21.1	-1.97
2	21.1	-1.978
2	21.1	-1.824
2	21.1	-1.98
2	21.1	-2.085
2	21.1	-1.575
2	21.2	-1.589
2	21.2	-2.007
2	21.2	-1.567
2	21.2	-1.57
2	21.2	-1.829
2	21.2	-1.96
